,COUNT(session),COUNT(transaction),NUM_UNIQUE(transaction.artist),NUM_UNIQUE(transaction.page),NUM_UNIQUE(transaction.song),MEAN(transaction.length),SUM(transaction.length),MAX(transaction.itemInSession),MAX(transaction.length),MIN(transaction.length),WEEKDAY(first_session_time),WEEKDAY(registrationDate),MEAN(session.COUNT(transaction)),MEAN(session.MAX(transaction.itemInSession)),MEAN(session.MAX(transaction.length)),MEAN(session.MEAN(transaction.length)),MEAN(session.MIN(transaction.length)),MEAN(session.NUM_UNIQUE(transaction.artist)),MEAN(session.NUM_UNIQUE(transaction.page)),MEAN(session.NUM_UNIQUE(transaction.song)),MEAN(session.SUM(transaction.length)),SUM(session.MAX(transaction.itemInSession)),SUM(session.MAX(transaction.length)),SUM(session.MEAN(transaction.length)),SUM(session.MIN(transaction.length)),SUM(session.NUM_UNIQUE(transaction.artist)),MAX(session.COUNT(transaction)),MAX(session.NUM_UNIQUE(transaction.artist)),MAX(session.NUM_UNIQUE(transaction.page)),MAX(session.NUM_UNIQUE(transaction.song)),MAX(session.SUM(transaction.length)),MIN(session.COUNT(transaction)),MIN(session.MAX(transaction.itemInSession)),MIN(session.MAX(transaction.length)),MIN(session.MEAN(transaction.length)),MIN(session.NUM_UNIQUE(transaction.artist)),MIN(session.NUM_UNIQUE(transaction.page)),MIN(session.NUM_UNIQUE(transaction.song)),MIN(session.SUM(transaction.length)),COUNT(transaction WHERE page = Thumbs Down),COUNT(transaction WHERE page = NextSong),COUNT(transaction WHERE page = Error),COUNT(transaction WHERE page = Submit Downgrade),COUNT(transaction WHERE page = Add Friend),COUNT(transaction WHERE page = Home),COUNT(transaction WHERE page = Help),COUNT(transaction WHERE page = About),COUNT(transaction WHERE page = Settings),COUNT(transaction WHERE page = Downgrade),COUNT(transaction WHERE page = Add to Playlist),COUNT(transaction WHERE page = Submit Upgrade),COUNT(transaction WHERE page = Cancellation Confirmation),COUNT(transaction WHERE page = Save Settings),COUNT(transaction WHERE page = Logout),COUNT(transaction WHERE page = Thumbs Up),COUNT(transaction WHERE page = Roll Advert),COUNT(transaction WHERE page = Upgrade),is_cancel,gender_F,gender_M,MODE(session.userAgent)_Linux,MODE(session.userAgent)_Macintosh,MODE(session.userAgent)_Windows,MODE(session.userAgent)_iPad,MODE(session.userAgent)_iPhone,MODE(transaction.page)_About,MODE(transaction.page)_Add Friend,MODE(transaction.page)_Add to Playlist,MODE(transaction.page)_Cancel,MODE(transaction.page)_Help,MODE(transaction.page)_Home,MODE(transaction.page)_Logout,MODE(transaction.page)_NextSong,MODE(transaction.page)_Settings,MODE(session.MODE(transaction.page))_About,MODE(session.MODE(transaction.page))_Add Friend,MODE(session.MODE(transaction.page))_Add to Playlist,MODE(session.MODE(transaction.page))_Cancel,MODE(session.MODE(transaction.page))_Help,MODE(session.MODE(transaction.page))_Home,MODE(session.MODE(transaction.page))_Logout,MODE(session.MODE(transaction.page))_NextSong,MODE(session.MODE(transaction.page))_Settings,positive_transaction_count,negative_transaction_count,neutral_transaction_count
1651,6,767,535,14,624,212.82658925684447,163237.9939599997,353,792.92036,0.0,0,6,127.83333333333333,129.66666666666666,551.02213,208.2414669603072,0.0,101.5,7.0,108.83333333333333,27206.332326666674,778,3306.13278,1249.4488017618432,0.0,609,347,270,9,298,74566.39006000003,25,27,437.002,200.5472625714286,21,4,21,5016.33706,7.0,665.0,0.0,0.0,4.0,23.0,4.0,2.0,1.0,3.0,15.0,0.0,1.0,0.0,6.0,34.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.0,11.0,27.0
1652,3,238,184,10,194,212.0729726050421,50473.36748000002,191,649.66485,0.0,0,2,79.33333333333333,80.66666666666667,516.7712466666667,191.27646111068893,0.0,64.0,6.0,65.33333333333333,16824.45582666666,242,1550.31374,573.8293833320668,0.0,192,188,157,8,161,41697.72855999998,8,7,308.81914,175.2757435714286,7,3,7,1414.05769,2.0,196.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,6.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.0,2.0,15.0
1653,4,708,506,16,566,209.84829936440684,148572.59595000005,509,1058.89914,0.0,0,2,177.0,180.75,664.7766899999999,195.75660545380734,0.0,137.0,9.0,145.25,37143.1489875,723,2659.1067599999997,783.0264218152294,0.0,548,499,385,12,417,109316.11473999998,46,47,479.08526,184.07316127272725,35,6,36,8825.24454,6.0,594.0,1.0,0.0,7.0,26.0,3.0,1.0,7.0,5.0,15.0,1.0,0.0,1.0,9.0,25.0,6.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48.0,12.0,40.0
1654,4,270,199,13,215,201.615306074074,54436.13263999998,121,706.06322,0.0,0,6,67.5,71.0,546.8926075,189.30056218207022,0.0,52.75,7.0,55.0,13609.033160000003,284,2187.57043,757.2022487282809,0.0,211,113,91,8,98,24797.94421,20,21,321.54077,145.590563,14,6,14,2911.81126,1.0,219.0,0.0,0.0,3.0,13.0,1.0,0.0,2.0,1.0,10.0,1.0,0.0,0.0,7.0,10.0,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24.0,2.0,16.0
1655,3,296,222,13,240,202.60101152027036,59969.89941000003,260,879.25506,0.0,0,3,98.66666666666667,100.0,410.4791533333333,131.22181999999998,0.0,76.66666666666667,6.333333333333333,81.0,19989.966469999996,300,1231.4374599999999,393.66545999999994,0.0,230,256,201,10,214,53292.151679999995,4,3,0.0,0.0,1,3,1,0.0,2.0,247.0,0.0,0.0,7.0,10.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,15.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26.0,5.0,13.0
1656,5,501,345,13,382,197.00216241516964,98698.08337,339,707.63057,0.0,0,5,100.2,102.2,518.342076,189.0028355976,0.0,74.8,7.4,79.0,19739.616674,511,2591.71038,945.014177988,0.0,374,331,241,12,260,66895.41996,24,25,414.79791,165.5096869767442,18,4,18,4204.68781,6.0,403.0,0.0,0.0,10.0,17.0,1.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,5.0,24.0,21.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44.0,8.0,39.0
1657,4,425,309,12,335,203.73125463529422,86585.78322000004,241,790.282,0.0,0,5,106.25,111.5,492.35546750000003,166.68097554163128,0.0,82.0,7.0,86.0,21646.445805000003,446,1969.4218700000001,666.7239021665251,0.0,328,231,180,10,192,50982.023810000006,3,2,230.94812,76.98270666666666,2,3,2,230.94812,4.0,345.0,0.0,0.0,12.0,18.0,1.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,11.0,19.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40.0,6.0,22.0
1658,9,865,587,14,671,206.8886660462427,178958.69612999994,186,1731.00363,0.0,0,4,96.11111111111111,97.77777777777777,721.5741522222222,207.33735213486185,0.0,77.33333333333333,7.222222222222222,79.88888888888889,19884.29957,880,6494.16737,1866.0361692137567,0.0,696,183,150,11,159,38017.65194000002,11,10,386.35057,187.15315285714289,11,2,11,2415.59058,7.0,715.0,0.0,0.0,11.0,33.0,6.0,1.0,3.0,3.0,24.0,1.0,0.0,0.0,8.0,35.0,14.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,74.0,10.0,51.0
1659,3,104,81,9,82,203.46111826923075,21159.956299999998,53,529.65832,0.0,0,2,34.666666666666664,36.0,483.70022666666665,210.03739968183865,0.0,28.333333333333332,5.666666666666667,28.333333333333332,7053.318766666667,108,1451.10068,630.1121990455159,0.0,85,52,39,8,39,9910.604800000001,19,20,425.01179,190.58855384615387,17,3,17,4417.40336,0.0,82.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0,0.0,13.0
1660,10,735,499,16,580,205.773687687075,151243.66045000014,274,763.6371,0.0,0,6,73.5,74.1,568.761016,191.18297605705348,0.0,58.5,6.1,61.1,15124.366044999999,741,5687.61016,1911.8297605705347,0.0,585,267,199,13,215,54535.00559000001,9,10,301.81832,119.30968,6,3,6,1073.78712,2.0,612.0,1.0,0.0,2.0,28.0,4.0,1.0,3.0,7.0,14.0,1.0,0.0,1.0,7.0,33.0,18.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50.0,10.0,50.0
1661,4,197,149,11,152,197.78583223350256,38963.808950000006,143,655.77751,0.0,0,3,49.25,49.75,581.6289350000001,196.66032985119048,0.0,38.75,5.0,39.75,9740.952237500003,199,2326.5157400000003,786.6413194047619,0.0,155,138,103,9,107,26162.942980000014,7,6,497.13587,177.78912857142856,5,3,5,1244.5239,1.0,155.0,0.0,0.0,5.0,13.0,2.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.0,3.0,16.0
1662,5,279,198,13,210,180.94649064516116,50484.070889999966,150,570.80118,0.0,0,0,55.8,57.4,441.421914,181.1064829198445,0.0,41.6,6.2,42.8,10096.814177999997,287,2207.10957,905.5324145992224,0.0,208,146,101,12,106,25613.535599999992,7,8,285.36118,163.69633675675675,6,3,6,1181.3854999999999,4.0,211.0,1.0,0.0,3.0,13.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,12.0,16.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23.0,5.0,32.0
1663,2,66,55,7,56,221.88370363636358,14644.324439999997,50,753.162,0.0,0,4,33.0,35.0,618.77506,216.495734117647,0.0,28.0,5.0,28.5,7322.162219999998,70,1237.55012,432.991468235294,0.0,56,51,44,6,45,11545.057589999997,15,20,484.38812,206.61778999999996,12,4,12,3099.2668499999995,1.0,55.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,1.0,4.0
1664,2,175,148,9,153,219.07186485714297,38337.57635000002,145,655.77751,0.0,0,1,87.5,87.5,538.709755,215.20149423051078,0.0,75.0,6.0,77.0,19168.788175,175,1077.41951,430.40298846102155,0.0,150,144,122,8,126,31852.142070000005,31,30,421.642,209.20755741935483,28,4,28,6485.4342799999995,1.0,153.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.0,2.0,3.0
1665,5,168,124,12,124,184.6617451785715,31023.173190000012,89,879.25506,0.0,0,1,33.6,33.8,484.523956,173.30437046870713,0.0,25.8,5.4,25.8,6204.634638,169,2422.61978,866.5218523435357,0.0,129,89,67,9,67,16933.71703,3,2,303.64689,115.24828642857143,3,2,3,530.59827,1.0,124.0,0.0,0.0,3.0,12.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,11.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.0,1.0,25.0
1666,4,476,367,13,396,207.5829703151259,98809.49386999992,293,655.77751,0.0,0,4,119.0,120.25,438.7327225,153.23670982188787,0.0,96.0,6.75,101.5,24702.373467499994,481,1754.93089,612.9468392875515,0.0,384,292,230,13,247,61580.79114999998,1,0,0.0,0.0,1,1,1,0.0,4.0,407.0,0.0,0.0,6.0,11.0,1.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,3.0,23.0,5.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37.0,9.0,18.0
1667,2,82,62,9,65,194.72434463414638,15967.396260000003,49,625.03138,0.0,0,4,41.0,41.0,479.42485,189.17136744485296,0.0,32.0,6.5,33.0,7983.698130000001,82,958.8497,378.3427348897059,0.0,64,48,39,7,41,10641.40551,34,33,333.81832,156.64678676470592,25,6,25,5325.990750000002,1.0,64.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.0,1.0,6.0
1668,7,589,389,13,430,191.89392431239364,113025.52141999984,157,918.38649,0.0,0,3,84.14285714285714,84.42857142857143,630.9313257142858,214.36558589024045,26.118652857142855,62.714285714285715,6.571428571428571,64.14285714285714,16146.503060000003,591,4416.51928,1500.5591012316831,182.83057,439,152,105,10,108,27426.22326000001,3,2,428.72118,167.2886182352941,3,1,3,825.91256,10.0,447.0,0.0,1.0,9.0,20.0,0.0,0.0,5.0,1.0,13.0,0.0,0.0,1.0,4.0,19.0,57.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43.0,11.0,82.0
1669,6,228,159,13,169,181.7517523684211,41439.39954000001,95,380.76036,0.0,0,6,38.0,37.666666666666664,362.074105,181.80774223743,0.0,28.833333333333332,6.166666666666667,29.666666666666668,6906.566589999999,226,2172.44463,1090.84645342458,0.0,173,96,69,10,72,17262.59637,3,3,337.55383,168.67595361111114,3,2,3,521.87338,5.0,172.0,0.0,0.0,1.0,10.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,11.0,11.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.0,5.0,25.0
1670,2,44,33,5,33,174.3842338636363,7672.906289999997,44,362.31791,0.0,0,6,22.0,23.0,181.158955,89.21984058139532,0.0,17.0,3.0,17.0,3836.4531449999986,46,362.31791,178.43968116279063,0.0,34,43,33,5,33,7672.906289999997,1,2,0.0,0.0,1,1,1,0.0,0.0,32.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.0,8.0
1671,4,483,337,15,383,195.86857157349905,94604.52007000004,259,617.27302,0.0,0,5,120.75,124.25,570.5987299999999,194.3372429135794,0.0,92.25,8.5,97.0,23651.13001750001,497,2282.3949199999997,777.3489716543176,0.0,369,251,187,13,203,50172.79849000004,44,43,522.31791,182.84581258928574,32,6,33,8301.54302,12.0,387.0,1.0,0.0,12.0,17.0,0.0,3.0,3.0,1.0,10.0,1.0,0.0,1.0,8.0,18.0,8.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.0,14.0,31.0
1672,4,257,192,12,201,199.68299785992232,51318.530450000035,114,655.77751,0.0,0,3,64.25,65.75,568.2542424999999,201.38777285017625,0.0,50.75,7.25,51.5,12829.632612499996,263,2273.0169699999997,805.551091400705,0.0,203,111,90,9,91,21928.004889999997,30,29,514.89914,190.79747413043475,25,5,25,6442.829930000001,3.0,202.0,1.0,0.0,1.0,11.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,10.0,15.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.0,4.0,29.0
1673,5,450,335,10,363,205.8445241777777,92630.03587999997,203,1258.05669,0.0,0,0,90.0,91.4,806.044282,201.38927166707464,0.0,71.2,6.8,74.6,18526.007176000006,457,4030.2214099999997,1006.9463583353732,0.0,356,198,152,9,160,41383.89392000001,16,15,277.15873,169.42004062499998,14,3,14,2710.7206499999998,15.0,371.0,0.0,0.0,7.0,11.0,4.0,0.0,4.0,6.0,11.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33.0,21.0,15.0
1674,1,27,22,5,22,232.79227037037035,6285.391299999999,26,741.642,0.0,0,6,27.0,26.0,741.642,232.79227037037035,0.0,22.0,5.0,22.0,6285.391299999999,26,741.642,232.79227037037035,0.0,22,27,22,5,22,6285.391299999999,27,26,741.642,232.79227037037035,22,5,22,6285.391299999999,2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0
1675,2,14,10,3,10,173.4266464285714,2427.9730499999996,6,457.87383,0.0,0,5,7.0,6.0,367.89505499999996,173.42664642857142,0.0,5.5,3.0,5.5,1213.9865249999998,12,735.7901099999999,346.85329285714283,0.0,11,7,6,3,6,1271.22104,7,6,277.91628,165.25028714285713,5,3,5,1156.75201,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,5.0
1676,1,48,43,4,43,224.18353958333333,10760.8099,47,586.16118,0.0,0,5,48.0,47.0,586.16118,224.18353958333333,0.0,43.0,4.0,43.0,10760.8099,47,586.16118,224.18353958333333,0.0,43,48,43,4,43,10760.8099,48,47,586.16118,224.18353958333333,43,4,43,10760.8099,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.0,1.0
1677,12,820,557,13,626,203.53702163414633,166900.35773999998,213,972.06812,0.0,0,6,68.33333333333333,69.33333333333333,564.9584583333334,191.8356797793559,0.0,54.5,5.416666666666667,56.25,13908.363145000001,832,6779.5015,2302.0281573522707,0.0,654,214,178,11,185,47678.73972999999,5,6,250.8273,146.55189000000001,4,2,4,732.75945,1.0,673.0,2.0,0.0,16.0,34.0,5.0,4.0,2.0,3.0,14.0,0.0,0.0,1.0,9.0,56.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86.0,6.0,40.0
1678,3,311,242,10,259,204.06474726688103,63464.1364,160,524.90404,0.0,0,2,103.66666666666667,106.66666666666667,490.47464999999994,216.85406186244487,0.0,85.33333333333333,6.333333333333333,87.66666666666667,21154.71213333333,320,1471.4239499999999,650.5621855873346,0.0,256,157,126,9,129,30549.64928,26,25,467.04281,194.5837533757962,25,2,26,6487.44664,2.0,261.0,0.0,0.0,8.0,12.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27.0,3.0,13.0
1679,1,26,21,4,21,187.7748296153846,4882.14557,25,419.47383,0.0,0,0,26.0,25.0,419.47383,187.7748296153846,0.0,21.0,4.0,21.0,4882.14557,25,419.47383,187.7748296153846,0.0,21,26,21,4,21,4882.14557,26,25,419.47383,187.7748296153846,21,4,21,4882.14557,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,4.0
1680,6,915,618,11,710,203.69566068852444,186381.52952999985,430,796.78649,0.0,0,5,152.5,156.33333333333334,579.8177783333334,203.5128643922959,0.0,116.5,7.0,123.16666666666667,31063.588254999995,938,3478.9066700000003,1221.0771863537755,0.0,699,418,306,10,335,87457.04328999999,19,18,353.27955,179.43336842105262,16,3,16,3409.234,6.0,753.0,2.0,0.0,9.0,30.0,9.0,0.0,6.0,2.0,30.0,0.0,0.0,0.0,11.0,57.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96.0,10.0,36.0
1681,1,361,275,12,302,210.23062487534625,75893.25558,364,625.03138,0.0,0,6,361.0,364.0,625.03138,210.23062487534625,0.0,275.0,12.0,302.0,75893.25558,364,625.03138,210.23062487534625,0.0,275,361,275,12,302,75893.25558,361,364,625.03138,210.23062487534625,275,12,302,75893.25558,3.0,306.0,1.0,0.0,3.0,8.0,2.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34.0,7.0,10.0
1682,10,1055,692,13,842,206.83387754502363,218209.74080999993,378,699.89832,0.0,1,5,105.5,108.7,444.154414,155.54210460470406,0.0,82.9,5.8,88.3,21820.974081,1087,4441.54414,1555.4210460470406,0.0,829,368,272,12,300,76023.89392,1,0,0.0,0.0,1,1,1,0.0,9.0,885.0,1.0,0.0,7.0,42.0,4.0,0.0,6.0,12.0,25.0,0.0,0.0,2.0,17.0,43.0,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75.0,22.0,50.0
1683,6,434,315,11,348,196.9643379493086,85482.52266999993,189,655.77751,0.0,1,3,72.33333333333333,72.83333333333333,443.597915,175.63632390237944,0.0,58.166666666666664,6.333333333333333,60.0,14247.087111666666,437,2661.58749,1053.8179434142767,0.0,349,186,148,11,156,37702.85175,2,1,200.56771,100.283855,2,2,2,200.56771,3.0,356.0,0.0,0.0,13.0,16.0,3.0,2.0,4.0,7.0,12.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.0,10.0,22.0
1684,5,146,118,7,121,204.41725746575344,29844.91959,81,589.63546,0.0,1,0,29.2,28.2,380.149188,152.6378103258023,0.0,25.4,3.6,25.6,5968.983917999998,141,1900.7459399999998,763.1890516290115,0.0,127,82,74,6,75,16547.754189999992,1,0,0.0,0.0,1,1,1,0.0,1.0,125.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,3.0,7.0
1685,6,721,477,16,543,198.5326019278778,143142.0059899999,389,967.36608,0.0,1,0,120.16666666666667,123.0,546.5290716666667,162.75039010201743,0.0,87.16666666666667,8.5,93.83333333333333,23857.00099833333,738,3279.17443,976.5023406121046,0.0,523,383,287,15,314,80017.90323999999,4,3,253.3873,99.5132425,3,3,3,398.05297,4.0,581.0,2.0,1.0,10.0,31.0,3.0,2.0,4.0,7.0,21.0,2.0,0.0,0.0,10.0,29.0,10.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64.0,13.0,47.0
1686,1,9,8,3,8,209.92545333333334,1889.32908,10,330.68363,0.0,1,4,9.0,10.0,330.68363,209.92545333333334,0.0,8.0,3.0,8.0,1889.32908,10,330.68363,209.92545333333334,0.0,8,9,8,3,8,1889.32908,9,10,330.68363,209.92545333333334,8,3,8,1889.32908,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
1687,4,467,310,15,347,191.54651370449668,89452.22189999995,264,1509.74649,0.0,1,6,116.75,119.5,974.4322,188.62160013863598,0.0,85.0,9.5,89.25,22363.055474999994,478,3897.7288,754.4864005545439,0.0,340,259,188,13,201,51261.27086999997,19,18,405.9424,181.11630155172415,16,5,16,3598.1776899999995,4.0,353.0,0.0,0.0,7.0,24.0,2.0,1.0,4.0,4.0,9.0,1.0,0.0,1.0,9.0,23.0,22.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,42.0,8.0,51.0
1688,6,187,134,10,138,187.93573850267367,35143.983099999976,81,763.61098,0.0,1,1,31.166666666666668,32.333333333333336,419.478185,168.91311793945405,0.0,23.833333333333332,4.833333333333333,24.0,5857.330516666665,194,2516.86911,1013.4787076367244,0.0,143,77,58,10,58,15022.341489999995,2,1,248.11057,118.67402571428572,2,2,2,248.11057,0.0,138.0,1.0,0.0,5.0,10.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,8.0,12.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.0,1.0,26.0
1689,3,68,50,8,52,183.7361238235294,12494.056419999999,42,494.91546,0.0,1,1,22.666666666666668,23.0,436.90621333333337,180.0249707491289,0.0,17.666666666666668,4.666666666666667,18.0,4164.685473333333,69,1310.71864,540.0749122473867,0.0,53,41,32,6,33,7393.030389999999,6,7,366.8371,163.591535,5,3,5,981.54921,1.0,52.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1.0,9.0
1690,3,121,91,9,96,208.59365966942136,25239.832819999985,50,1087.18975,0.0,1,0,40.333333333333336,41.0,721.01397,211.78780543885395,0.0,32.666666666666664,6.0,32.666666666666664,8413.277606666665,123,2163.04191,635.3634163165618,0.0,98,51,41,7,41,10898.45042,29,29,465.50159,176.0834507317073,26,4,26,7121.960919999999,0.0,95.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.0,0.0,12.0
1691,4,132,105,8,108,207.6697340151516,27412.40489000001,62,978.442,0.0,1,3,33.0,33.0,608.9987325000001,194.82048823972607,0.0,27.75,4.25,28.0,6853.1012224999995,132,2435.9949300000003,779.2819529589043,0.0,111,59,47,7,47,11579.355450000003,11,10,303.43791,123.75129181818183,7,2,7,1361.26421,2.0,108.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,2.0,8.0
1692,1,24,19,5,19,214.42032083333336,5146.087700000001,23,430.602,0.0,1,2,24.0,23.0,430.602,214.42032083333336,0.0,19.0,5.0,19.0,5146.087700000001,23,430.602,214.42032083333336,0.0,19,24,19,5,19,5146.087700000001,24,23,430.602,214.42032083333336,19,5,19,5146.087700000001,1.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,3.0
